ProductName,Price,DiscountPrice,Image_Url
Palak 250g+Ladies Finger 500g+Cucumber 1kg+Capsicum Green 500g+Bottle Gourd 1pc,228.26,160.5,https://www.bigbasket.com/media/uploads/p/l/1209674_1-fresho-palak-250gladies-finger-500gcucumber-1kgcapsicum-green-500gbottle-gourd-1pc.jpg
"Intensive Care Cocoa Glow Body Lotion - With Shea Butter, Non-Greasy Formula",399,219.45,https://www.bigbasket.com/media/uploads/p/l/286741_23-vaseline-intensive-care-cocoa-glow-body-lotion-with-shea-butter-non-greasy-formula.jpg
Radish - White (Loose),37.66,24.5,https://www.bigbasket.com/media/uploads/p/l/10000164_14-fresho-radish-white.jpg
Radish - White (Loose),18.83,12.5,https://www.bigbasket.com/media/uploads/p/l/10000166_16-fresho-radish-white.jpg
Organic - Brown Sugar/Sakkare,499,375,https://www.bigbasket.com/media/uploads/p/l/40114163_16-bb-royal-organic-brown-sugar.jpg
Organic - Brown Sugar/Sakkare,60,43,https://www.bigbasket.com/media/uploads/p/l/40075301_13-bb-royal-organic-brown-sugar.jpg
Organic - Brown Sugar/Sakkare,119,83,https://www.bigbasket.com/media/uploads/p/l/40075302_14-bb-royal-organic-brown-sugar.jpg
Organic - Brown Sugar/Sakkare,229,155,https://www.bigbasket.com/media/uploads/p/l/40091135_14-bb-royal-organic-brown-sugar.jpg
Besan Fine/Kadale Hittu,75,45,https://www.bigbasket.com/media/uploads/p/l/10000475_8-bb-royal-besan-flour.jpg
Besan Fine/Kadale Hittu,150,89,https://www.bigbasket.com/media/uploads/p/l/30000155_6-bb-royal-besan-flour.jpg
Rice - Flour,60,41,https://www.bigbasket.com/media/uploads/p/l/10000458_11-bb-royal-rice-flour.jpg
Rice - Flour,30,22,https://www.bigbasket.com/media/uploads/p/l/10000420_8-bb-royal-rice-flour.jpg
Premium Care Diapers - Large,2299,1559.5,https://www.bigbasket.com/media/uploads/p/l/40136610_7-pampers-premium-care-diapers-large.jpg
Premium Care Diapers - Large,320,290.5,https://www.bigbasket.com/media/uploads/p/l/40040331_13-pampers-premium-care-diapers-large.jpg
"Premium Care Diaper Pants - Large, 9-14 kg, Air Channels, Lotion with Aloe Vera",799,610,https://www.bigbasket.com/media/uploads/p/l/40141636_3-pampers-premium-care-diapers-large.jpg
"Premium Care Diaper Pants - Large, 9-14 kg, Lotion with Aloe Vera",3597,2311,https://www.bigbasket.com/media/uploads/p/l/40180906_8-pampers-premium-care-diapers-large.jpg
Premium Care Diapers - Large,1199,862,https://www.bigbasket.com/media/uploads/p/l/40141637_5-pampers-premium-care-diapers-large.jpg
Marvel 20 Multi Storage Plastic Basket Without Lid - Matt Brown,139,99,https://www.bigbasket.com/media/uploads/p/l/40181825_9-polyset-marvel-20-multi-storage-plastic-basket-without-lid-matt-brown.jpg
Moong Dal/Hesaru Bele,100,71,https://www.bigbasket.com/media/uploads/p/l/10000440_17-bb-royal-moong-dal.jpg
Moong Dal/Hesaru Bele,200,139,https://www.bigbasket.com/media/uploads/p/l/10000434_15-bb-royal-moong-dal.jpg
Moong Dal/Hesaru Bele,400,274,https://www.bigbasket.com/media/uploads/p/l/40053931_9-bb-royal-moong-dal.jpg
Soft Drink,35,33.25,https://www.bigbasket.com/media/uploads/p/l/292398_9-mountain-dew-soft-drink.jpg
Brinjal - Bottle Shape (Loose),96.1,74,https://www.bigbasket.com/media/uploads/p/l/10000053_18-fresho-brinjal-bottle-shape.jpg
Brinjal - Bottle Shape (Loose),48.05,37,https://www.bigbasket.com/media/uploads/p/l/10000054_17-fresho-brinjal-bottle-shape.jpg
Bathing Soap - Skincare,80,70.4,https://www.bigbasket.com/media/uploads/p/l/1203042_7-dettol-bathing-soap-skincare.jpg
Bathing Bar Soap - Skincare,402,302.4,https://www.bigbasket.com/media/uploads/p/l/1208133_11-dettol-bathing-bar-soap-skincare.jpg
Germ Protection Bathing Soap Bar,536,383.04,https://www.bigbasket.com/media/uploads/p/l/1208134_11-dettol-germ-protection-bathing-soap-bar.jpg
Bathing Bar Soap - Skincare,240,225.6,https://www.bigbasket.com/media/uploads/p/l/1208135_10-dettol-bathing-bar-soap-skincare.jpg
Bathing Soap - Skincare,134,110.88,https://www.bigbasket.com/media/uploads/p/l/1203054_8-dettol-bathing-soap-skincare.jpg
Germ Protection Bathing Soap Bar,268,209.16,https://www.bigbasket.com/media/uploads/p/l/1214929_3-dettol-germ-protection-bathing-soap-bar.jpg
"Skincare Pure Glycerine Soap, Protection from Skin Infection Causing Germs",40,40,https://www.bigbasket.com/media/uploads/p/l/100008537_15-dettol-skincare-bathing-soap-bar-with-glycerine-moisturising-protects-from-germs.jpg
"Skincare Pure Glycerine Soap, Protection from Skin Infection Causing Germs",67,63,https://www.bigbasket.com/media/uploads/p/l/100008538_22-dettol-skincare-bathing-soap-bar-with-glycerine-moisturising-protects-from-germs.jpg
Idli Rice,65,48,https://www.bigbasket.com/media/uploads/p/l/10000450_17-bb-royal-idli-rice.jpg
Idli Rice,325,240,https://www.bigbasket.com/media/uploads/p/l/10000414_15-bb-royal-idli-rice.jpg
Idli Rice,600,440,https://www.bigbasket.com/media/uploads/p/l/60000022_12-bb-royal-idli-rice.jpg
Idli Rice,130,93,https://www.bigbasket.com/media/uploads/p/l/40018895_4-bb-royal-idli-rice.jpg
"Atta Sharbati 100% Mp Whole Wheat, Rotis Stay Softer For Longer",68,59,https://www.bigbasket.com/media/uploads/p/l/40151625_7-bb-royal-superior-mp-sharbati-atta-fortified.jpg
Atta Sharbati 100% MP Whole Wheat Rotis Stay Softer For Longer,330,245,https://www.bigbasket.com/media/uploads/p/l/40151626_7-bb-royal-superior-mp-sharbati-atta-fortified.jpg
Superior-Mp-Sharbati-Atta/Godihittu - Fortified,35,35,https://www.bigbasket.com/media/uploads/p/l/40189428_2-bb-royal-superior-mp-sharbati-atta-fortified.jpg
100% MP Sharbati Atta,136,114,https://www.bigbasket.com/media/uploads/p/l/1205602_4-bb-royal-100-mp-sharbati-atta.jpg
"Atta Sharbati 100% Mp Whole Wheat, Rotis Stay Softer For Longer",650,448,https://www.bigbasket.com/media/uploads/p/l/40189429_4-bb-royal-superior-mp-sharbati-atta-fortified.jpg
"Methi/Venthaya Keerai - Cleaned, without roots",69.48,28,https://www.bigbasket.com/media/uploads/p/l/10000112_18-fresho-methiventhaya-keerai-cleaned-without-roots.jpg
"Methi/Venthaya Keerai - Cleaned, without roots",138.96,55.5,https://www.bigbasket.com/media/uploads/p/l/10000113_18-fresho-methiventhaya-keerai-cleaned-without-roots.jpg
Methi - With roots,57.14,22.5,https://www.bigbasket.com/media/uploads/p/l/10000388_10-fresho-methi-with-roots.jpg
"Methi/Venthaya Keerai - Cleaned, without roots",27.79,11.5,https://www.bigbasket.com/media/uploads/p/l/20000974_12-fresho-methiventhaya-keerai-cleaned-without-roots.jpg
"Methi/Venthaya Keerai - Cleaned, without roots",277.92,110.5,https://www.bigbasket.com/media/uploads/p/l/10000111_20-fresho-methiventhaya-keerai-cleaned-without-roots.jpg
Durum Wheat Pasta - Fusilli,299,149.5,https://www.bigbasket.com/media/uploads/p/l/303129_2-borges-durum-wheat-pasta-fusilli.jpg
"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",508,331.5,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg
Extra Virgin Olive Oil,1600,736,https://www.bigbasket.com/media/uploads/p/l/40041182_4-del-monte-extra-virgin-olive-oil.jpg
"Chicken Breast - Boneless, Antibiotic Residue-Free, 4 To 6 pcs",605,429,https://www.bigbasket.com/media/uploads/p/l/10001001_7-fresho-chicken-breast-boneless-antibiotic-residue-free.jpg
"Chicken Breast - Boneless, Antibiotic Residue-Free, 2- 4 pcs",360,211,https://www.bigbasket.com/media/uploads/p/l/10000900_10-fresho-chicken-breast-boneless-antibiotic-residue-free-4-5-pcs.jpg
"Chicken Breast - Boneless, Antibiotic Residue-Free, 1 To 2 pcs",207,149,https://www.bigbasket.com/media/uploads/p/l/10000901_10-fresho-chicken-breast-boneless-antibiotic-residue-free.jpg
Garlic (Loose),141.56,82,https://www.bigbasket.com/media/uploads/p/l/10000330_14-fresho-garlic.jpg
Garlic (Loose),35.39,20.5,https://www.bigbasket.com/media/uploads/p/l/10000115_15-fresho-garlic.jpg
Urad - Whole/Gota,210,155,https://www.bigbasket.com/media/uploads/p/l/10000472_11-bb-royal-urad-wholegota.jpg
Urad - Whole/Gota,105,79,https://www.bigbasket.com/media/uploads/p/l/10000465_11-bb-royal-urad-wholegota.jpg
Urad Gota - Whole,420,306,https://www.bigbasket.com/media/uploads/p/l/20000430_8-bb-royal-urad-gota-whole.jpg
Ginger (Loose),124.68,71.5,https://www.bigbasket.com/media/uploads/p/l/10000338_13-fresho-ginger.jpg
Ginger (Loose),12.47,7.5,https://www.bigbasket.com/media/uploads/p/l/10000117_17-fresho-ginger.jpg
Ginger (Loose),31.17,18,https://www.bigbasket.com/media/uploads/p/l/10000118_18-fresho-ginger.jpg
Ginger (Loose),62.34,36,https://www.bigbasket.com/media/uploads/p/l/10000119_17-fresho-ginger.jpg
Premium Natural Californian Almonds,550,334.5,https://www.bigbasket.com/media/uploads/p/l/1204212_3-happilo-almonds-100-natural-premium-californian.jpg
California Almonds,275,181,https://www.bigbasket.com/media/uploads/p/l/40087191_6-happilo-premium-natural-californian-almonds.jpg
Brinjal Bottle Shape 500 g + Cauliflower 1 pc + Cabbage 1 pc,101.3,68.5,https://www.bigbasket.com/media/uploads/p/l/1209679_1-fresho-brinjal-bottle-shape-500-g-cauliflower-1-pc-cabbage-1-pc.jpg
Gold - Pro Healthy Lifestyle Edible Oil,750,555,https://www.bigbasket.com/media/uploads/p/l/1203529_5-saffola-gold-pro-healthy-lifestyle-edible-oil.jpg
Gold Refined Cooking oil | Blended Rice Bran & Sunflower oil | Helps Keeps Heart Healthy,250,185,https://www.bigbasket.com/media/uploads/p/l/147491_9-saffola-gold-refined-cooking-oil-blended-rice-bran-sunflower-oil-helps-keeps-heart-healthy.jpg
Carrot - Ooty (Loose),203.9,94,https://www.bigbasket.com/media/uploads/p/l/10000272_12-fresho-carrot-ooty.jpg
Carrot - Ooty (Loose),50.97,23.5,https://www.bigbasket.com/media/uploads/p/l/10000270_13-fresho-carrot-ooty.jpg
Carrot - Ooty (Loose),101.95,47,https://www.bigbasket.com/media/uploads/p/l/10000271_13-fresho-carrot-ooty.jpg
"Borosilicate Glass Food/Tiffin/Storage Container - With PP Lid, Rectangular, Green",409,279,https://www.bigbasket.com/media/uploads/p/l/40219168_6-bb-home-borosilicate-glass-foodtiffinstorage-container-with-pp-lid-rectangular-green.jpg
"Borosilicate Glass Food/Tiffin/Storage Container - With PP Lid, Rectangular, Green",529,349,https://www.bigbasket.com/media/uploads/p/l/40218512_6-bb-home-borosilicate-glass-foodtiffinstorage-container-with-pp-lid-rectangular-green.jpg
"Borosilicate Glass Food/Tiffin/Storage Container - With PP Lid, Rectangular, Blue",409,279,https://www.bigbasket.com/media/uploads/p/l/40218514_6-bb-home-borosilicate-glass-foodtiffinstorage-container-with-pp-lid-rectangular-blue.jpg
"Borosilicate Glass Food/Tiffin/Storage Container - With PP Lid, Rectangular, Green",719,449,https://www.bigbasket.com/media/uploads/p/l/40218513_6-bb-home-borosilicate-glass-foodtiffinstorage-container-with-pp-lid-rectangular-green.jpg
Mustard/Sasive/Rai - Big,60,37,https://www.bigbasket.com/media/uploads/p/l/40000624_10-bb-royal-mustardrai-big.jpg
Mustard/Sasive/Rai - Big,150,89,https://www.bigbasket.com/media/uploads/p/l/40026601_9-bb-royal-mustardrai-big.jpg
Mustard/Sasive/Rai - Big,300,175,https://www.bigbasket.com/media/uploads/p/l/40030811_9-bb-royal-mustardrai-big.jpg
Mustard/Sasive/Rai - Big,30,19,https://www.bigbasket.com/media/uploads/p/l/40000623_10-bb-royal-mustardrai-big.jpg
"Avalakki  Medium - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",80,60,https://www.bigbasket.com/media/uploads/p/l/40105916_4-bb-royal-avalakki-medium.jpg
"Avalakki Medium - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",40,34,https://www.bigbasket.com/media/uploads/p/l/40105917_4-bb-royal-avalakki-medium.jpg
Bright Beauty Spot-less Fairness & Germ Removal Face Wash,175,122.5,https://www.bigbasket.com/media/uploads/p/l/40002058_9-ponds-bright-beauty-spot-less-fairness-germ-removal-face-wash.jpg
Bright Beauty Spot-less Fairness & Germ Removal Facewash,630,409.5,https://www.bigbasket.com/media/uploads/p/l/1214596_2-ponds-bright-beauty-spot-less-fairness-germ-removal-facewash.jpg
Bright Beauty Spot-less Fairness & Germ Removal Facewash,349,226.85,https://www.bigbasket.com/media/uploads/p/l/40125354_9-ponds-bright-beauty-spot-less-fairness-germ-removal-facewash.jpg
Bright Beauty Spot-less Fairness & Germ Removal Facewash,79,75.84,https://www.bigbasket.com/media/uploads/p/l/307150_20-ponds-bright-beauty-spot-less-fairness-germ-removal-facewash.jpg
Bright Beauty Spot-less Fairness & Germ Removal Facewash,210,136.5,https://www.bigbasket.com/media/uploads/p/l/40176373_11-ponds-bright-beauty-spot-less-fairness-germ-removal-facewash.jpg
"Sooji - Ordinary, 1 kg + Besan Flour, 1 kg + Maida, 1 kg",270,181,https://www.bigbasket.com/media/uploads/p/l/1200526_1-bb-royal-sooji-ordinary-1-kg-besan-flour-1-kg-maida-1-kg.jpg
"Besan Flour, 500 gm + Maida, 500 gm + Sooji - Ordinary, 500 gm",135,94,https://www.bigbasket.com/media/uploads/p/l/1200533_1-bb-royal-besan-flour-500-gm-maida-500-gm-sooji-ordinary-500-gm.jpg
"Sooji - Ordinary, 1 kg + Besan Flour, 1 kg + Maida 1 kg",270,181,https://www.bigbasket.com/media/uploads/p/l/1200637_3-bb-royal-sooji-ordinary-1-kg-besan-flour-1-kg-maida-1-kg.jpg
Organic - Sugar,430,238,https://www.bigbasket.com/media/uploads/p/l/1205376_1-bb-royal-organic-sugar.jpg
Organic - Sugar/Sakkare,215,119,https://www.bigbasket.com/media/uploads/p/l/40093610_12-bb-royal-organic-sugar.jpg
Organic - Sugar/Sakkare,110,69,https://www.bigbasket.com/media/uploads/p/l/40072492_15-bb-royal-organic-sugar.jpg
Organic - Sugar/Sakkare,499,299,https://www.bigbasket.com/media/uploads/p/l/40184725_5-bb-royal-organic-sugar.jpg
Chicken Curry Cut Without Skin 500 g + Chicken Breast - Boneless 500 g,623,400,https://www.bigbasket.com/media/uploads/p/l/1221158_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-breast-boneless-500-g.jpg
Chicken Curry Cut Without Skin 500 g + Chicken Breast - Boneless 500 g,623,400,https://www.bigbasket.com/media/uploads/p/l/1221156_1-fresho-chicken-curry-cut-without-skin-500-g-chicken-breast-boneless-500-g.jpg
Chana - Brown/Kadale Kaalu,140,97,https://www.bigbasket.com/media/uploads/p/l/70001280_10-bb-popular-channa-brown.jpg
Chana - Brown/Kadale Kaalu,70,50,https://www.bigbasket.com/media/uploads/p/l/40003554_12-bb-popular-channa-brown.jpg
Idli - Sooji 2kg + Sugar 2kg + Peanuts/ Mungaphali/Shengdana - Raw 500gm,355,260,https://www.bigbasket.com/media/uploads/p/l/1205385_1-bb-royal-idli-sooji-2kg-sugar-2kg-peanuts-mungaphalishengdana-raw-500gm.jpg
Premium Care Diapers - Extra Large,3597,2345.5,https://www.bigbasket.com/media/uploads/p/l/40180904_8-pampers-premium-care-diapers-extra-large.jpg
"Premium Care Diaper Pants - XL, 12-17 kg, Lotion with Aloe Vera",2299,1612,https://www.bigbasket.com/media/uploads/p/l/40136612_6-pampers-premium-care-diapers-extra-large.jpg
"Premium Care Diaper Pants - Extra Large, 12-17 kg, Lotion with Aloe Vera",299,258,https://www.bigbasket.com/media/uploads/p/l/40131171_5-pampers-premium-care-diaper-pants-with-wetness-indicator-cottony-soft-xl.jpg
"Premium Care Diaper Pants - Extra Large, 12-17 kg, Lotion with Aloe Vera",799,626.5,https://www.bigbasket.com/media/uploads/p/l/40131172_4-pampers-premium-care-diapers-extra-large.jpg
"Premium Care Diaper Pants - XL, 12-17 kg, Lotion with Aloe Vera",1199,867.5,https://www.bigbasket.com/media/uploads/p/l/40131173_6-pampers-premium-care-diapers-extra-large.jpg
Organic Jaggery/Bella Powder,95,52,https://www.bigbasket.com/media/uploads/p/l/40186968_1-bb-royal-organic-jaggery-powder.jpg
Organic Jaggery/Bella Powder,189,99,https://www.bigbasket.com/media/uploads/p/l/40186969_1-bb-royal-organic-jaggery-powder.jpg
Fresho Palak - Without Root 250 Gm + Amul Malai Paneer 200 Gm,149.21,108.5,https://www.bigbasket.com/media/uploads/p/l/1204552_3-bb-combo-fresho-palak-without-root-250-gm-amul-malai-paneer-200-gm.jpg
Baby Lips Lip Balm,199,175,https://www.bigbasket.com/media/uploads/p/l/30004013_9-maybelline-new-york-baby-lips-lip-balm.jpg
Premium Natural Whole Cashews,335,220,https://www.bigbasket.com/media/uploads/p/l/40087196_5-happilo-premium-natural-whole-cashews.jpg
"Cashews - Whole, 100% Natural Premium",670,406.5,https://www.bigbasket.com/media/uploads/p/l/1204214_2-happilo-cashews-whole-100-natural-premium.jpg
Red Chilli with Stem 500 gm + Coriander Seeds 500 gm + Cumin - Whole 100 gm,560,400.5,https://www.bigbasket.com/media/uploads/p/l/1203900_1-bb-royal-red-chilli-with-stem-500-gm-coriander-seeds-500-gm-cumin-whole-100-gm.jpg
Red Chilli/Lal Mirch 200g + Coriander/Dhania Seeds 200g + Cumin/Jeera Whole 200g,320,231,https://www.bigbasket.com/media/uploads/p/l/1202595_1-bb-royal-red-chillilal-mirch-200g-corianderdhania-seeds-200g-cuminjeera-whole-200g.jpg
Nacho Chips - Jalapeno,90,65,https://www.bigbasket.com/media/uploads/p/l/40196816_4-tasties-nacho-chips-jalapeno.jpg
Nacho Chips - Jalapeno,80,58.67,https://www.bigbasket.com/media/uploads/p/l/1212648_2-tasties-nacho-chips-jalapeno.jpg
Nacho Chips - Jalapeno,180,125,https://www.bigbasket.com/media/uploads/p/l/1212652_1-tasties-nacho-chips-jalapeno.jpg
Nacho Chips - Jalapeno,40,32,https://www.bigbasket.com/media/uploads/p/l/40196815_2-tasties-nacho-chips-jalapeno.jpg
Carbon Zinc Battery Red HD AAA 1012,360,261.9,https://www.bigbasket.com/media/uploads/p/l/1214633_1-eveready-carbon-zinc-battery-red-hd-aaa-1012.jpg
1012 Carbon Zinc Battery - AAA,180,135,https://www.bigbasket.com/media/uploads/p/l/40128535_3-eveready-carbon-zinc-battery-red-hd-aaa-1012.jpg
Coriander Seeds/Kottambari Beeja,100,60,https://www.bigbasket.com/media/uploads/p/l/40000625_11-bb-royal-corianderdhania-seeds.jpg
Coriander Seeds/Kottambari Beeja,50,30,https://www.bigbasket.com/media/uploads/p/l/30000306_11-bb-royal-corianderdhania-seeds.jpg
Coriander / Dhania Seeds,25,16,https://www.bigbasket.com/media/uploads/p/l/40058661_8-bb-royal-coriander-dhania-seeds.jpg
Coriander Seeds/Kottambari Beeja,250,148,https://www.bigbasket.com/media/uploads/p/l/40018894_9-bb-royal-corianderdhania-seeds.jpg
"Chilli - Green Long, Medium (Loose)",11.56,7.5,https://www.bigbasket.com/media/uploads/p/l/10000081_19-fresho-chilli-green-long-medium.jpg
"Chilli - Green Long, Medium (Loose)",28.9,18,https://www.bigbasket.com/media/uploads/p/l/10000082_19-fresho-chilli-green-long-medium.jpg
"Chilli - Green Long, Medium (Loose)",57.79,36,https://www.bigbasket.com/media/uploads/p/l/10000083_17-fresho-chilli-green-long-medium.jpg
"Chilli - Green Long, Medium (Loose)",115.58,71.5,https://www.bigbasket.com/media/uploads/p/l/10000333_14-fresho-chilli-green-long-medium.jpg
"Body Milk Nourishing Lotion - Very Dry Skin, With Deep Moisture Serum & 2X Almond Oil",99,84,https://www.bigbasket.com/media/uploads/p/l/40102048_4-nivea-body-lotion-for-very-dry-skin-nourishing-body-milk-with-2x-almond-oil-for-men-women.jpg
"Body Lotion - Nourishing Body Milk, For Very Dry Skin",1197,796,https://www.bigbasket.com/media/uploads/p/l/1212185_2-nivea-body-lotion-nourishing-body-milk-for-very-dry-skin.jpg
"Body Milk Nourishing Lotion - Very Dry Skin, With Deep Moisture Serum & 2X Almond Oil, 48h Intensive Moisture Care",399,279.3,https://www.bigbasket.com/media/uploads/p/l/210060_7-nivea-body-lotion-for-very-dry-skin-nourishing-body-milk-with-2x-almond-oil-for-men-women.jpg
Chiroti Sooji 1 kg + Ordinary Sooji 1 kg + Bansi Sooji 1 kg,195,143,https://www.bigbasket.com/media/uploads/p/l/1202060_1-bb-royal-chiroti-sooji-1-kg-ordinary-sooji-1-kg-bansi-sooji-1-kg.jpg
"Keratin Smooth Pro Collection Shampoo - Keratin & Argan Oil, Lower Sulphate Formula, Upto 100% Smoother Shiny Hair",180,164,https://www.bigbasket.com/media/uploads/p/l/40002096_14-tresele-keratin-smooth-shampoo.jpg
"Keratin Smooth Pro Collection Shampoo - Keratin & Argan Oil, Lower Sulphate Formula, Upto 100% Smoother Shiny Hair",75,75,https://www.bigbasket.com/media/uploads/p/l/40019016_8-tresele-keratin-smooth-shampoo.jpg
